id,title,title_url,articles_with_corrections,total_articles,percentage_with_corrections
1795,"The W.A. Family Sphere (Perth, WA : 1919 - 1920)",http://nla.gov.au/nla.news-title1795,173,4042,4.280059376546264
997,"Communist (Sydney, NSW : 1921 - 1923)",http://nla.gov.au/nla.news-title997,81,1891,4.283447911158118
771,"Numurkah Standard and Wunghnu, Cobram, Yarroweyah and Strathmerton Advocate (Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title771,586,13645,4.294613411506046
477,"The Independent (Deniliquin, NSW : 1901 - 1946)",http://nla.gov.au/nla.news-title477,4245,98415,4.313366864807194
395,"Daily Herald (Adelaide, SA : 1910 - 1924)",http://nla.gov.au/nla.news-title395,35054,812266,4.315581348966964
603,"Rupanyup Spectator and Lubeck, Banyena, Rich Avon and Lallat Advertiser (Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title603,441,10195,4.325649828347229
1089,The Pingelly Leader (WA : 1906 - 1925),http://nla.gov.au/nla.news-title1089,1326,30622,4.330220103193783
120,Liverpool Herald (NSW : 1897 - 1907),http://nla.gov.au/nla.news-title120,1263,29110,4.3387152181380975
1677,"The News, Shoalhaven, Broughton Creek, Ulladulla and South Coast Advertiser (NSW : 1875)",http://nla.gov.au/nla.news-title1677,69,1585,4.353312302839116
655,"Riverina Recorder (Balranald, Moulamein, NSW : 1887 - 1944)",http://nla.gov.au/nla.news-title655,5869,134443,4.365418802020187
576,Lancefield Mercury and West Bourke Agricultural Record (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title576,387,8862,4.366960054163846
1075,"The North Coast Standard (Latrobe, Tas. : 1890 - 1894)",http://nla.gov.au/nla.news-title1075,436,9978,4.369613148927641
801,"Man on the Land (Gosford, NSW : 1936 - 1938)",http://nla.gov.au/nla.news-title801,138,3155,4.374009508716323
1001,"Party Builder (Sydney, NSW : 1942)",http://nla.gov.au/nla.news-title1001,7,160,4.375
254,"Northern Times (Carnarvon, WA : 1905 - 1952)",http://nla.gov.au/nla.news-title254,9940,227018,4.378507431128809
792,"Advocate (Melbourne, Vic. : 1868 - 1954)",http://nla.gov.au/nla.news-title792,30043,685842,4.380454973594501
1088,The Leonora Miner (WA : 1910 - 1928),http://nla.gov.au/nla.news-title1088,1188,27029,4.395279144622442
647,"The Methodist (Sydney, NSW : 1892 - 1954)",http://nla.gov.au/nla.news-title647,8624,195625,4.408434504792332
855,The Temora Star (NSW : 1881 - 1883; 1899 - 1906; 1914; 1925; 1933),http://nla.gov.au/nla.news-title855,1282,29012,4.418861160898938
456,The Urana Independent and Clear Hills Standard (NSW : 1913 - 1921),http://nla.gov.au/nla.news-title456,1256,28417,4.41988950276243
1373,"Papuan Times (Kwato, Papua New Guinea : 1951 - 1954)",http://nla.gov.au/nla.news-title1373,131,2963,4.421194735065812
385,North Melbourne Courier and West Melbourne Advertiser (Vic. : 1895 - 1913),http://nla.gov.au/nla.news-title385,1597,36116,4.421862886255399
347,"Recorder (Port Pirie, SA : 1919 - 1954)",http://nla.gov.au/nla.news-title347,27721,625694,4.430440438936604
1306,Seaport News Review (SA : 1954),http://nla.gov.au/nla.news-title1306,25,563,4.440497335701599
1202,The Broad Arrow Standard (WA : 1896 - 1899),http://nla.gov.au/nla.news-title1202,316,7108,4.445694991558807
532,Delegate Argus (NSW : 1906 - 1943),http://nla.gov.au/nla.news-title532,2789,62553,4.4586190910108225
956,The Church of England Messenger for Victoria and Ecclesiastical Gazette for the Diocese of Melbourne (Vic. : 1889 - 1905),http://nla.gov.au/nla.news-title956,314,7032,4.465301478953356
504,"The Southern Record and Advertiser (Candelo, NSW : 1910 - 1938)",http://nla.gov.au/nla.news-title504,1814,40582,4.4699620521413435
747,"The Worker (Wagga, NSW : 1892 - 1913)",http://nla.gov.au/nla.news-title747,3891,86933,4.475860720324848
229,The Ararat Advertiser and Chronicle for the Stawell and Wimmera Districts (Vic. : 1899 - 1918),http://nla.gov.au/nla.news-title229,5949,132884,4.4768369404894495
725,"The Hay Standard and Advertiser for Balranald, Wentworth, Maude...(Hay, NSW : 1871 - 1873; 1880 - 1881; 1890 - 1900)",http://nla.gov.au/nla.news-title725,1888,42068,4.4879718550917564
1057,Toowoomba Chronicle and Darling Downs General Advertiser (Qld. : 1875 - 1902),http://nla.gov.au/nla.news-title1057,7841,174637,4.489884732330491
1195,"The Mail (Fremantle, WA : 1904 - 1905)",http://nla.gov.au/nla.news-title1195,1193,26476,4.50596766883215
547,Coleraine Albion and Western Advertiser (Vic. : 1902; 1914 - 1918),http://nla.gov.au/nla.news-title547,885,19616,4.511623164763458
297,Kerang New Times (Vic. : 1901 - 1918),http://nla.gov.au/nla.news-title297,4360,96547,4.515935243974437
1268,"The Federalist (Launceston, Tas. : 1898 - 1899)",http://nla.gov.au/nla.news-title1268,202,4471,4.518004920599418
678,"National Leader (Brisbane, Qld. : 1916 - 1918)",http://nla.gov.au/nla.news-title678,216,4772,4.526404023470243
1515,"Clare's Weekly (Perth, WA : 1897 - 1899)",http://nla.gov.au/nla.news-title1515,265,5853,4.527592687510678
947,"The Tasmanian (Launceston, Tas. : 1881 - 1895)",http://nla.gov.au/nla.news-title947,6526,144124,4.528045294329883
1757,Victoria Park News (WA : 1949 - 1950) ,http://nla.gov.au/nla.news-title1757,53,1170,4.52991452991453
1122,"New Call (Perth, WA : 1931 - 1934)",http://nla.gov.au/nla.news-title1122,718,15776,4.551217038539554
574,Korong Vale Lance and North West Advertiser (Vic. : 1914 - 1915),http://nla.gov.au/nla.news-title574,204,4482,4.551539491298527
469,The Muswellbrook Chronicle (NSW : 1898 - 1955),http://nla.gov.au/nla.news-title469,16968,372687,4.552882177269398
1167,Christian Colonist (SA : 1878 - 1894),http://nla.gov.au/nla.news-title1167,1488,32659,4.556171346336385
1411,East Murchison News (WA : 1901 - 1911),http://nla.gov.au/nla.news-title1411,694,15228,4.557394273706331
331,Shepparton Advertiser (Vic. : 1887 - 1953),http://nla.gov.au/nla.news-title331,18020,395100,4.560870665654265
890,"The Observer (Henty, NSW : 1950 - 1954)",http://nla.gov.au/nla.news-title890,546,11971,4.561022470971515
793,"Tribune (Melbourne, Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title793,1108,24286,4.562299267067446
313,"Queenscliff Sentinel, Drysdale, Portarlington, Sorrento Advertiser (Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title313,379,8299,4.566815278949271
1782,The Tingha Spectator and North Western Journal (NSW : 1913),http://nla.gov.au/nla.news-title1782,12,262,4.580152671755725
1120,Murchison Advocate (WA : 1898 - 1912),http://nla.gov.au/nla.news-title1120,1383,30166,4.584631704568057
1646,Norseman Sentinel and Princess Royal Watchdog (WA : 1903),http://nla.gov.au/nla.news-title1646,5,109,4.587155963302752
450,Delegate Argus and Border Post (NSW : 1895 - 1906),http://nla.gov.au/nla.news-title450,1124,24430,4.6009005321326235
800,"Winner (Melbourne, Vic. : 1914 - 1917)",http://nla.gov.au/nla.news-title800,1091,23680,4.607263513513513
529,"Saturday Referee and the Arrow (Sydney, NSW : 1912 - 1916)",http://nla.gov.au/nla.news-title529,835,18090,4.615809839690437
100,"Western Argus (Kalgoorlie, WA : 1916 - 1938)",http://nla.gov.au/nla.news-title100,16402,354982,4.620515969823822
509,"Labor News (Sydney, NSW : 1918 - 1924)",http://nla.gov.au/nla.news-title509,185,4001,4.623844038990253
554,Dunmunkle Standard (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title554,401,8667,4.626745125187492
524,Bowral Free Press (NSW : 1901 - 1906),http://nla.gov.au/nla.news-title524,862,18602,4.633910332222341
473,The Corowa Chronicle (NSW : 1905 - 1928),http://nla.gov.au/nla.news-title473,1379,29725,4.6391925988225395
1278,The Mt. Leonora Miner (WA : 1899 - 1910),http://nla.gov.au/nla.news-title1278,836,18018,4.63980463980464
1338,Free Press (SA : 1895),http://nla.gov.au/nla.news-title1338,34,731,4.651162790697675
384,North Melbourne Gazette (Vic. : 1894 - 1901),http://nla.gov.au/nla.news-title384,653,14015,4.659293613985016
672,"South Coast Bulletin (Southport, Qld. : 1929 - 1954)",http://nla.gov.au/nla.news-title672,6368,136147,4.67729733302974
426,"Western Herald (Bourke, NSW : 1887 - 1970)",http://nla.gov.au/nla.news-title426,16426,349908,4.694376807618003
828,"West Coast Sentinel (Streaky Bay, SA : 1912 - 1954)",http://nla.gov.au/nla.news-title828,6288,133847,4.697901335106502
715,The Narracoorte Herald (SA : 1875 - 1954),http://nla.gov.au/nla.news-title715,15873,337678,4.700631962994332
531,Robertson Mail (NSW : 1924 - 1930),http://nla.gov.au/nla.news-title531,1026,21818,4.702539187826566
731,"Maryborough Chronicle, Wide Bay and Burnett Advertiser (Qld. : 1860 - 1947)",http://nla.gov.au/nla.news-title731,86922,1846519,4.707343926599185
311,"The Riverine Herald (Echuca, Vic. : Moama, NSW : 1869 - 1954; 1998 - 2002)",http://nla.gov.au/nla.news-title311,45425,963548,4.714347391100391
818,Northam Courier (WA : 1909 - 1922),http://nla.gov.au/nla.news-title818,1510,32003,4.718307658657001
1580,The Merbein Irrigationist and Murray Valley Soldiers' Gazette (Vic. : 1919 - 1920),http://nla.gov.au/nla.news-title1580,67,1419,4.721634954193093
489,The Hillston Spectator and Lachlan River Advertiser (NSW : 1898 - 1952),http://nla.gov.au/nla.news-title489,4746,100418,4.726244298830887
1354,The Burrangong Argus (NSW : 1865 - 1913),http://nla.gov.au/nla.news-title1354,5284,111375,4.744332210998878
461,"News (Adelaide, SA : 1923 - 1954)",http://nla.gov.au/nla.news-title461,77781,1638296,4.747676854487834
862,"Devon Herald (Latrobe, Tas. : 1877 - 1889)",http://nla.gov.au/nla.news-title862,1536,32175,4.773892773892774
442,"The Cumberland Argus (Parramatta, NSW : 1950 - 1962)",http://nla.gov.au/nla.news-title442,2140,44751,4.782016044334205
1218,The Young Chronicle (NSW : 1902 - 1910; 1913 - 1915; 1924 - 1934; 1936 - 1940),http://nla.gov.au/nla.news-title1218,4649,96998,4.79288232747067
1265,"Tasmanian Evening Herald (Launceston, Tas. : 1878)",http://nla.gov.au/nla.news-title1265,139,2892,4.8063623789764875
763,Colac Reformer (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title763,2304,47925,4.807511737089202
1524,"The Evening Times (Fremantle, WA : 1888)",http://nla.gov.au/nla.news-title1524,145,3002,4.830113257828115
812,Goomalling-Dowerin Mail (WA : 1911 - 1916),http://nla.gov.au/nla.news-title812,1062,21983,4.831005777191466
1124,"Primary Producer (Perth, WA : 1916 - 1947)",http://nla.gov.au/nla.news-title1124,269,5567,4.8320459852703435
258,"The Northern Miner (Charters Towers, Qld. : 1874 - 1954)",http://nla.gov.au/nla.news-title258,59514,1231204,4.833804958398446
596,"Punch (Melbourne, Vic. : 1900 - 1918; 1925)",http://nla.gov.au/nla.news-title596,7314,150602,4.856509209705051
1447,Mount Morgans Miner (WA : 1900; 1901 - 1903),http://nla.gov.au/nla.news-title1447,148,3046,4.858831254103743
1396,Blackwood Chronicle and South-West Mining News (WA : 1904 - 1907),http://nla.gov.au/nla.news-title1396,222,4567,4.860959054083644
490,The Clarence River Advocate (NSW : 1898 - 1949),http://nla.gov.au/nla.news-title490,3523,72411,4.865282899007057
982,"Truth (Perth, WA : 1903 - 1931)",http://nla.gov.au/nla.news-title982,7072,145179,4.871227932414468
868,"Land (Hobart, Tas. : 1924 - 1925)",http://nla.gov.au/nla.news-title868,57,1168,4.88013698630137
1575,Box Hill Reporter (Vic. : 1925 - 1930),http://nla.gov.au/nla.news-title1575,873,17871,4.88500923283532
1538,"The Magpie (Perth, WA : 1923)",http://nla.gov.au/nla.news-title1538,213,4355,4.890929965556831
1762,Kyneton Guardian and Woodend and Malmsbury Chronicle (Vic. : 1863 - 1870),http://nla.gov.au/nla.news-title1762,718,14677,4.892007903522519
1143,"Eyre's Peninsula Tribune (Cowell, SA : 1910 - 1950)",http://nla.gov.au/nla.news-title1143,4372,89342,4.8935551028631545
471,The Bathurst Post (NSW : 1881 - 1922),http://nla.gov.au/nla.news-title471,272,5549,4.901784105244189
649,"The Murrumbidgee Irrigator (Leeton, NSW : 1915 - 1954)",http://nla.gov.au/nla.news-title649,10449,213073,4.9039531052737795
1483,The Elmore Standard (Vic. : 1882 - 1920,http://nla.gov.au/nla.news-title1483,5308,108165,4.907317524152915
879,The Don Dorrigo Gazette and Guy Fawkes Advocate (NSW : 1910 - 1954),http://nla.gov.au/nla.news-title879,7036,143063,4.918112999168199
993,"The Port Augusta Dispatch, Newcastle and Flinders Chronicle (SA : 1885 - 1916)",http://nla.gov.au/nla.news-title993,3504,71112,4.927438407019912
601,Rochester Express (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title601,1062,21504,4.938616071428571
503,The Shoalhaven Telegraph (NSW : 1881 - 1937),http://nla.gov.au/nla.news-title503,5777,116848,4.9440298507462686
537,Boort Standard and Quambatook Herald (Vic. : 1914 - 1915),http://nla.gov.au/nla.news-title537,186,3759,4.948124501197127
699,"Truth (Sydney, NSW : 1894 - 1954)",http://nla.gov.au/nla.news-title699,22384,451407,4.958717964054611
823,"Observer (Adelaide, SA : 1905 - 1931)",http://nla.gov.au/nla.news-title823,32850,662005,4.96219817070868
1668,The Wyndham Gazette (WA : 1930),http://nla.gov.au/nla.news-title1668,25,503,4.970178926441352
619,Wedderburn Express and Korongshire Advertiser (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title619,470,9456,4.970389170896785
191,"Worker (Brisbane, Qld. : 1890 - 1955)",http://nla.gov.au/nla.news-title191,14188,284473,4.987468054964794
598,Rainbow Argus (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title598,828,16528,5.009680542110359
472,The Braidwood Dispatch and Mining Journal (NSW : 1888 - 1889; 1895; 1897 - 1954),http://nla.gov.au/nla.news-title472,9896,197407,5.012993460211644
788,Minyip Guardian and Sheep Hills Advocate (Vic. : 1915 - 1918),http://nla.gov.au/nla.news-title788,605,12067,5.013673655423884
652,"The North Western Courier (Narrabri, NSW : 1913 - 1955)",http://nla.gov.au/nla.news-title652,14891,296851,5.016321319449825
397,The Kadina and Wallaroo Times (SA : 1888 - 1954),http://nla.gov.au/nla.news-title397,12351,246211,5.016428997892052
541,Chiltern and Howlong Times and Ovens Register (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title541,723,14408,5.018045530260966
309,Prahran Chronicle (Vic. : 1894 - 1906; 1914 - 1918),http://nla.gov.au/nla.news-title309,1805,35956,5.020024474357548
494,Moree Gwydir Examiner and General Advertiser (NSW : 1901 - 1940),http://nla.gov.au/nla.news-title494,10796,214612,5.030473598866792
518,The Shoalhaven News and South Coast Districts Advertiser (NSW : 1891 - 1937),http://nla.gov.au/nla.news-title518,4996,99304,5.031015870458391
832,Victor Harbour Times (SA : 1932 - 1986),http://nla.gov.au/nla.news-title832,8091,160722,5.034158360398701
791,Mount Wycheproof Ensign and East Wimmera Advocate (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title791,766,15193,5.041795563746462
942,"Truth (Brisbane, Qld. : 1900 - 1954)",http://nla.gov.au/nla.news-title942,26774,530892,5.043210295125939
904,"The Inverell Times (NSW : 1899 - 1907, 1909 - 1954)",http://nla.gov.au/nla.news-title904,30346,601161,5.047898982136233
423,"Leader (Orange, NSW : 1899 - 1945)",http://nla.gov.au/nla.news-title423,43906,867519,5.061099526350431
318,Sandringham Southern Cross (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title318,471,9302,5.063427219952699
441,"The Mirror (Sydney, NSW : 1917 - 1919)",http://nla.gov.au/nla.news-title441,626,12361,5.0643151848555945
467,"The Wyalong Advocate and Mining, Agricultural and Pastoral Gazette (NSW : 1900 - 1928)",http://nla.gov.au/nla.news-title467,7710,152229,5.064737993417811
825,"Quiz (Adelaide, SA : 1889 - 1890)",http://nla.gov.au/nla.news-title825,61,1199,5.087572977481234
1541,"The Mirror (Perth, WA : 1907 - 1910)",http://nla.gov.au/nla.news-title1541,900,17690,5.087620124364047
839,Gympie Times and Mary River Mining Gazette (Qld. : 1868 - 1919),http://nla.gov.au/nla.news-title839,19490,382974,5.089118321348185
732,Maryborough Chronicle (Qld. : 1947 - 1954),http://nla.gov.au/nla.news-title732,13724,269044,5.101024367761407
319,"Leader (Melbourne, Vic. : 1862 - 1918, 1935)",http://nla.gov.au/nla.news-title319,37755,738095,5.115195198450064
335,"Standard (Port Melbourne, Vic. : 1884 - 1914)",http://nla.gov.au/nla.news-title335,3218,62904,5.115731908940608
623,"Sunday News (Sydney, NSW : 1919)",http://nla.gov.au/nla.news-title623,94,1837,5.117038649972782
1335,Gawler Standard (SA : 1878 - 1885),http://nla.gov.au/nla.news-title1335,501,9786,5.119558553034948
635,"Barrier Daily Truth (Broken Hill, NSW : 1908; 1941 - 1954)",http://nla.gov.au/nla.news-title635,16407,320412,5.1205947342796145
407,"Weekly Herald (Adelaide, SA : 1894 - 1898)",http://nla.gov.au/nla.news-title407,399,7789,5.122608807292335
186,"The Capricornian (Rockhampton, Qld. : 1875 - 1929)",http://nla.gov.au/nla.news-title186,29778,581273,5.12289406182637
403,Renmark Pioneer (SA : 1892 - 1913),http://nla.gov.au/nla.news-title403,1520,29573,5.139823487640753
348,Port Pirie Recorder and North Western Mail (SA : 1898 - 1918),http://nla.gov.au/nla.news-title348,7344,142669,5.14757936201978
966,"Evening Journal (Adelaide, SA : 1869 - 1912)",http://nla.gov.au/nla.news-title966,49552,962242,5.149640111323347
564,"Gordon, Egerton and Ballan Advertiser (Vic. : 1914 - 1918)",http://nla.gov.au/nla.news-title564,959,18440,5.200650759219089
1266,"Weekly Examiner (Launceston, Tas. : 1872 - 1878)",http://nla.gov.au/nla.news-title1266,1621,31111,5.210375751341969
1153,Lachlander and Condobolin and Western Districts Recorder (NSW : 1899 - 1952),http://nla.gov.au/nla.news-title1153,10282,197259,5.212436441429795
688,Gosford Times and Gosford and Wollombi Express (NSW : 1892 - 1906),http://nla.gov.au/nla.news-title688,306,5863,5.219171072829609
1588,"The News, Shoalhaven and Southern Coast Districts Advertiser (NSW : 1867 - 1871)",http://nla.gov.au/nla.news-title1588,287,5495,5.222929936305733
307,Port Fairy Gazette (Vic. : 1914 - 1918 ; 1946),http://nla.gov.au/nla.news-title307,1782,34055,5.232711789751872
486,"The Gundagai Independent and Pastoral, Agricultural and Mining Advocate (NSW : 1898 - 1928)",http://nla.gov.au/nla.news-title486,6228,118866,5.23951340164555
1049,"The Bird O' Freedom (Sydney, NSW : 1891 - 1896)",http://nla.gov.au/nla.news-title1049,454,8644,5.252198056455345
269,"The North Queensland Register (Townsville, Qld. : 1892 - 1905)",http://nla.gov.au/nla.news-title269,7347,139849,5.253523443142246
227,The Warrnambool Standard (Vic. : 1872 - 1879 ; 1914 - 1918),http://nla.gov.au/nla.news-title227,7970,151683,5.2543791987236546
536,The Birchip Advertiser and Watchem Sentinel (Vic. : 1914 - 1918),http://nla.gov.au/nla.news-title536,798,15142,5.2701096288469165
266,"The Western Champion and General Advertiser for the Central-Western Districts (Barcaldine, Qld. : 1892 - 1922)",http://nla.gov.au/nla.news-title266,7130,135031,5.280268975272344
